city,location,price,bedrooms,baths,size,title,page_url,date_added,property_type,latitude,longitude,number_of_photos,province,agency,purpose
Peshawar,"Al-Haram Green, Peshawar",13000000,5,5,675,10 Marla Brand New House For Sale In Regi Model Town Peshawar,https://www.zameen.com/Property/peshawar_al-haram_green_3_marla_fresh_house_for_sale_in_al_haram_green_peshawar-46464306-9813-1.html,Added: 1 month ago,Houses_Property,34.020226,71.671597,18,Khyber Pakhtunkhwa,Arch Properties,Buy
Peshawar,"Hayatabad Phase 4 - P1, Hayatabad Phase 4",120000000,0,0,4500,10 Marla Brand New House For Sale In Regi Model Town Peshawar,https://www.zameen.com/Property/hayatabad_phase_4_hayatabad_phase_4_-_p1_1_kanal_house_for_sale_in_hayatabad_phase_4_-_p1-46964004-13330-1.html,Added: 1 month ago,Houses_Property,33.986843,71.444245,6,Khyber Pakhtunkhwa,New Mustafa Dauidzai Properties,Buy
Peshawar,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",38000000,0,0,1125,10 Marla Brand New House For Sale In Regi Model Town Peshawar,https://www.zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_-_e5_in_hayatabad_phase_7_-_e5_house_sized_5_marla_for_sale-46949771-13218-1.html,Added: 1 month ago,Houses_Property,33.96439,71.416978,10,Khyber Pakhtunkhwa,New Mustafa Dauidzai Properties,Buy
Peshawar,"Hayatabad Phase 7 - E6, Hayatabad Phase 7",125000000,0,0,4500,10 Marla Brand New House For Sale In Regi Model Town Peshawar,https://www.zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_-_e6_reserve_a_centrally_located_house_in_hayatabad_phase_7_-_e6-46964005-13219-1.html,Added: 1 month ago,Houses_Property,33.967913,71.421045,6,Khyber Pakhtunkhwa,New Mustafa Dauidzai Properties,Buy
Peshawar,"Hayatabad Phase 6 - F5, Hayatabad Phase 6",45000000,7,6,2250,10 Marla Brand New House For Sale In Regi Model Town Peshawar,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f5_good_location_house_for_sale-47227434-7631-1.html,Added: 1 month ago,Houses_Property,33.950694,71.434987,20,Khyber Pakhtunkhwa,"Arid Saud, Wajid, Sajjad",Buy
Peshawar,"Safiya Homes, Warsak Road",5700000,2,2,1035,10 Marla Brand New House For Sale In Regi Model Town Peshawar,https://www.zameen.com/Property/warsak_road_safiya_homes_house_available_for_sale_in_safiya_homes-46901227-11477-1.html,Added: 1 month ago,Houses_Property,34.047326,71.521462,30,Khyber Pakhtunkhwa,Land Forum Real Estate & Developers,Buy
Peshawar,"Warsak Road, Peshawar",15000000,6,6,1125,10 Marla Brand New House For Sale In Regi Model Town Peshawar,https://www.zameen.com/Property/peshawar_warsak_road_5_marla_fresh_house_for_sale_at_warsak_road_sabz_ali_town_peshawar-47221074-1000-1.html,Added: 1 month ago,Houses_Property,34.027313,71.534405,18,Khyber Pakhtunkhwa,Al Madina Al Monawara Real Estate and Builders,Buy
Peshawar,"Warsak Road, Peshawar",20000000,6,6,1125,10 Marla Brand New House For Sale In Regi Model Town Peshawar,https://www.zameen.com/Property/peshawar_warsak_road_5_marla_fresh_house_for_sale_at_warsak_road_peshawar-47199533-1000-1.html,Added: 1 month ago,Houses_Property,34.027313,71.534405,15,Khyber Pakhtunkhwa,Al Madina Al Monawara Real Estate and Builders,Buy
Peshawar,"Warsak Road, Peshawar",13000000,4,4,675,10 Marla Brand New House For Sale In Regi Model Town Peshawar,https://www.zameen.com/Property/peshawar_warsak_road_3_marla_fresh_corner_house_for_sale_at_warsak_road_arbab_cottage_peshawar-47060040-1000-1.html,Added: 1 month ago,Houses_Property,34.027313,71.534405,21,Khyber Pakhtunkhwa,Al Madina Al Monawara Real Estate and Builders,Buy
Peshawar,"Askari 2, Peshawar",21000000,3,4,2610,10 Marla Brand New House For Sale In Regi Model Town Peshawar,https://www.zameen.com/Property/peshawar_askari_2_3bed_apartment_for_sale-47083595-12121-1.html,Added: 1 month ago,Flats_Apartments,33.9889,71.532452,11,Khyber Pakhtunkhwa,Faisal & Sons Real Estate,Buy
Peshawar,"Askari 6, Peshawar",68000000,5,6,4500,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_askari_6_1-kanal_new_house_for_sale-45940283-9275-1.html,Added: 1 month ago,Houses_Property,34.024254,71.454409,22,Khyber Pakhtunkhwa,Behram Estates,Buy
Peshawar,"Askari 6, Peshawar",33000000,4,4,2992,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_askari_6_4-bedrooms_flat_for_sale_askari-6_peshawar-47077772-9275-1.html,Added: 1 month ago,Flats_Apartments,34.024254,71.454409,9,Khyber Pakhtunkhwa,Behram Estates,Buy
Peshawar,"Askari 6, Peshawar",68000000,5,6,4500,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_askari_6_brand_new_kanal_house_askari-6_peshawar-45773056-9275-1.html,Added: 1 month ago,Houses_Property,34.024254,71.454409,12,Khyber Pakhtunkhwa,Behram Estates,Buy
Peshawar,"DHA Defence, Peshawar",67500000,9,0,4500,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_dha_defence_sector_a_1570_series_house_investor_opportunity_price_house-47149037-9050-1.html,Added: 1 month ago,Houses_Property,34.030489,71.452856,24,Khyber Pakhtunkhwa,Zamung Kor Real Estate,Buy
Peshawar,"Hayatabad Phase 2 - G3, Hayatabad Phase 2",260000000,11,0,9900,1-Kanal New House for Sale,https://www.zameen.com/Property/hayatabad_phase_2_hayatabad_phase_2_-_g3_2_kanal_corner_luxury_home_for_sale_in_phase2_sector_g3_hayatabad_peshawar-45401281-7605-1.html,Added: 1 month ago,Houses_Property,33.96301,71.434858,18,Khyber Pakhtunkhwa,Muhammad Associate & Builders,Buy
Peshawar,"Al-Moeez Housing Society, Peshawar",27500000,4,5,1125,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_al-moeez_housing_society_5_marla_fresh_designer_house-47106141-21067-1.html,Added: 1 month ago,Houses_Property,34.02496049964322,71.54078861217116,19,Khyber Pakhtunkhwa,,Buy
Peshawar,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",37000000,0,0,1125,1-Kanal New House for Sale,https://www.zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_-_d4_reserve_a_centrally_located_house_in_hayatabad_phase_1_-_d4-47127508-15037-1.html,Added: 1 month ago,Houses_Property,33.981235,71.43452,14,Khyber Pakhtunkhwa,New Mustafa Dauidzai Properties,Buy
Peshawar,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",37000000,0,0,1125,1-Kanal New House for Sale,https://www.zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_-_d4_house_of_5_marla_in_hayatabad_phase_1_-_d4_is_available-47127514-15037-1.html,Added: 1 month ago,Houses_Property,33.981235,71.43452,15,Khyber Pakhtunkhwa,New Mustafa Dauidzai Properties,Buy
Peshawar,"Regi Model Town Phase 3, Regi Model Town",24500000,7,0,1125,1-Kanal New House for Sale,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_5_marla_new_house_for_sale_in_zone_3_sector_c1-46453664-17013-1.html,Added: 1 month ago,Houses_Property,34.02804044,71.427669,30,Khyber Pakhtunkhwa,Prospect Realty,Buy
Peshawar,"Hayatabad Phase 6 - F9, Hayatabad Phase 6",35900000,8,0,1125,1-Kanal New House for Sale,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f9_5_marla_new_south_open_house_for_sale_in_phase_6-47085665-7635-1.html,Added: 1 month ago,Houses_Property,33.955286,71.422248,33,Khyber Pakhtunkhwa,Prospect Realty,Buy
Peshawar,"Warsak Road, Peshawar",29000000,6,6,1575,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_warsak_road_7_marla_beautiful_luxury_house_having_basement_also_for_sale_warsak_road-47031191-1000-1.html,Added: 1 month ago,Houses_Property,34.027313,71.534405,50,Khyber Pakhtunkhwa,Al Madina Al Monawara Real Estate and Builders,Buy
Peshawar,"Hayatabad Phase 1 - D1, Hayatabad Phase 1",55000000,0,0,4500,1-Kanal New House for Sale,https://www.zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_-_d1_1_kanal_home_phase1_near_bilal_market_hayatabad_peshawar-45413401-15036-1.html,Added: 2 months ago,Houses_Property,33.974801,71.439929,7,Khyber Pakhtunkhwa,Muhammad Associate & Builders,Buy
Peshawar,"Sheikh Yaseen Town, Nasir Bagh Road",12500000,4,5,1125,1-Kanal New House for Sale,https://www.zameen.com/Property/nasir_bagh_road_sheikh_yaseen_town_dha_peshawar_touched_4a_block_5_marla_fresh_house_available-47014161-13024-1.html,Added: 2 months ago,Houses_Property,34.041024,71.428347,5,Khyber Pakhtunkhwa,Zia Enterprises,Buy
Peshawar,"Doranpur, Peshawar",10500000,4,4,675,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_doranpur_ready_to_buy_a_house_in_doranpur_doranpur-46845960-7588-1.html,Added: 2 months ago,Houses_Property,34.029509,71.626647,13,Khyber Pakhtunkhwa,Jans Vision Real Estate Consultants,Buy
Peshawar,"Warsak Road, Peshawar",28000000,6,6,1800,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_warsak_road_8_marla_double_storey_house_for_sale_in_abshar_colony_kababayan_warsak_road-45399343-1000-1.html,Added: 2 months ago,Houses_Property,34.0273,71.5344,37,Khyber Pakhtunkhwa,United Real Estate,Buy
Peshawar,"Hayatabad Phase 6, Hayatabad",33500000,9,6,1575,1-Kanal New House for Sale,https://www.zameen.com/Property/hayatabad_hayatabad_phase_6_7_marla_used_house_for_sale_in_hayatabad_phase_6-46483215-7627-1.html,Added: 2 months ago,Houses_Property,33.955037,71.432805,17,Khyber Pakhtunkhwa,M. Musa Real Estate Consultant & Builders,Buy
Peshawar,"Hayatabad, Peshawar",110000000,11,0,4500,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_hayatabad_1_kanal_brand_new_house_available_for_sale_in_sector_f7_hayatabad_phase_6-45891874-394-1.html,Added: 2 months ago,Houses_Property,33.986,71.4559,32,Khyber Pakhtunkhwa,M. Musa Real Estate Consultant & Builders,Buy
Peshawar,"Yakatoot, Peshawar",11000000,4,3,788,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_yakatoot_buy_3_5_marla_house_at_highly_affordable_price-46969197-11997-1.html,Added: 2 months ago,Houses_Property,34.004771,71.580174,26,Khyber Pakhtunkhwa,Jans Vision Real Estate Consultants,Buy
Peshawar,"Hayatabad Phase 1, Hayatabad",33000000,8,6,1125,1-Kanal New House for Sale,https://www.zameen.com/Property/hayatabad_hayatabad_phase_1_5_marla_brand_new_house_for_sale_in_hayatabad_phase_1-46955462-7597-1.html,Added: 2 months ago,Houses_Property,33.976463,71.433263,8,Khyber Pakhtunkhwa,Golden Future Property,Buy
Peshawar,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",37000000,0,0,1125,1-Kanal New House for Sale,https://www.zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_-_d4_5_marla_house_is_available_for_sale_in_hayatabad_phase_1_-_d4-46949773-15037-1.html,Added: 2 months ago,Houses_Property,33.981235,71.43452,15,Khyber Pakhtunkhwa,New Mustafa Dauidzai Properties,Buy
Peshawar,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",37000000,0,0,1125,1-Kanal New House for Sale,https://www.zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_-_d4_5_marla_house_for_sale_in_rs_37_000_000_only-46949774-15037-1.html,Added: 2 months ago,Houses_Property,33.981235,71.43452,15,Khyber Pakhtunkhwa,New Mustafa Dauidzai Properties,Buy
Peshawar,"Hayatabad Phase 2 - G3, Hayatabad Phase 2",65000000,0,0,4500,1-Kanal New House for Sale,https://www.zameen.com/Property/hayatabad_phase_2_hayatabad_phase_2_-_g3_1_kanal_house_in_hayatabad_phase_2_-_g3_for_sale-46936440-7605-1.html,Added: 2 months ago,Houses_Property,33.96301,71.434858,8,Khyber Pakhtunkhwa,New Mustafa Dauidzai Properties,Buy
Peshawar,"Shami Road, Peshawar",17500000,5,5,1575,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_shami_road_1575_square_feet_flat_in_only_rs_17_500_000-46936528-998-1.html,Added: 2 months ago,Flats_Apartments,34.021328,71.554295,15,Khyber Pakhtunkhwa,Shami Property & Builders,Buy
Peshawar,"University Town, Peshawar",21000000,8,6,1125,1-Kanal New House for Sale,https://www.zameen.com/Property/peshawar_university_town_gorgeous_5_marla_house_for_sale_available_in_university_town-46210892-1437-1.html,Added: 2 months ago,Houses_Property,33.992975,71.496863,19,Khyber Pakhtunkhwa,Makkah Property & Builders,Buy
Peshawar,"Hayatabad Phase 6, Hayatabad",16500000,8,6,675,1-Kanal New House for Sale,https://www.zameen.com/Property/hayatabad_hayatabad_phase_6_3_marla_house_for_sale_on_investors_rate-46899177-7627-1.html,Added: 2 months ago,Houses_Property,33.955037,71.432805,10,Khyber Pakhtunkhwa,Golden Future Property,Buy
Peshawar,"Hayatabad Phase 6 - F1, Hayatabad Phase 6",77000000,5,5,4500,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f1_1_kanal_house_for_sale_in_hayatabad-46850337-14221-1.html,Added: 2 months ago,Houses_Property,33.957756,71.443081,17,Khyber Pakhtunkhwa,Afridi Estate & Builders,Buy
Peshawar,"Askari 6, Peshawar",58000000,4,4,2250,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/peshawar_askari_6_centrally_located_house_for_sale_in_askari_6_available-46866213-9275-1.html,Added: 2 months ago,Houses_Property,34.024254,71.454409,10,Khyber Pakhtunkhwa,Zamung Kor Real Estate,Buy
Peshawar,"Regi Model Town Phase 4, Regi Model Town",45000000,11,6,2250,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_4_10_marla_south_corner_house_for_sale_in_regi_model_town_peshawar-46863172-17014-1.html,Added: 2 months ago,Houses_Property,34.03989448,71.41872063,26,Khyber Pakhtunkhwa,SKI Real Estate,Buy
Peshawar,"Regi Model Town Phase 3, Regi Model Town",44000000,8,6,2250,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_10_marla_spanish_house_for_sale_in_zone_03_regi_model_town_peshawar-46851084-17013-1.html,Added: 2 months ago,Houses_Property,34.02804044,71.427669,25,Khyber Pakhtunkhwa,SKI Real Estate,Buy
Peshawar,"Officers Garden Colony, Warsak Road",45000000,7,6,2250,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/warsak_road_officers_garden_colony_10_marla_house_for_sale_best_society_24hrs_security_2_gates_masjid_available_gas_available-45656012-7655-1.html,Added: 7 hours ago,Houses_Property,34.041103,71.532233,39,Khyber Pakhtunkhwa,Land Zone Associates Real Estate & Builders,Buy
Peshawar,"Warsak Road, Peshawar",14500000,6,6,1125,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/peshawar_warsak_road_5_marlas_double_storey_fresh_and_newly_constructed_home_available_for_sale_in_sabzali_town_warsak_road_peshawar-47509596-1000-1.html,Added: 22 hours ago,Houses_Property,34.027313,71.534405,16,Khyber Pakhtunkhwa,Dream Line Real Estate Consultant,Buy
Peshawar,"Hayatabad Phase 6 - F9, Hayatabad Phase 6",30000,6,2,675,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f9_normal_condition_house-47682849-7635-1.html,Added: 2 days ago,Lower_Portions,33.955286,71.422248,9,Khyber Pakhtunkhwa,BLUE REEF REAL ESTATE,Buy
Peshawar,"New Peshawar Valley, Peshawar",23000000,6,6,1575,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/peshawar_new_peshawar_valley_7_marla_house-47031658-20508-1.html,Added: 2 days ago,Houses_Property,33.893529,71.709578,25,Khyber Pakhtunkhwa,Star Landmark Real Estate Consultant & Builder,Buy
Peshawar,"Warsak Road, Peshawar",55000000,7,0,2250,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/peshawar_warsak_road_10_marla_fresh_house-47033461-1000-1.html,Added: 2 days ago,Houses_Property,34.027313,71.534405,33,Khyber Pakhtunkhwa,Star Landmark Real Estate Consultant & Builder,Buy
Peshawar,"Warsak Road, Peshawar",18000000,6,6,1125,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/peshawar_warsak_road_5_marla_fresh_house-47048953-1000-1.html,Added: 2 days ago,Houses_Property,34.027313,71.534405,29,Khyber Pakhtunkhwa,Star Landmark Real Estate Consultant & Builder,Buy
Peshawar,"Hayatabad Phase 2, Hayatabad",56000000,7,8,2250,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/hayatabad_hayatabad_phase_2_ideally_located_house_for_sale_in_hayatabad_phase_2_available-38916387-7602-1.html,Added: 2 days ago,Houses_Property,33.967744,71.444728,19,Khyber Pakhtunkhwa,New Dawoodzai Property,Buy
Peshawar,"Askari 6, Peshawar",60000000,5,6,2790,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/peshawar_askari_6_south_corner_1_5_marla_extra_land_sd_house_for_sale-45946414-9275-1.html,Added: 2 days ago,Houses_Property,34.024254,71.454409,6,Khyber Pakhtunkhwa,Live Better Real Estate Advisor & Developers,Buy
Peshawar,"Hayatabad Phase 6 - F7, Hayatabad Phase 6",60000000,9,6,2250,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f7_10_marla_untoch_nrand_new_house_for_sale_in_phase_6_f7-46106656-7633-1.html,Added: 3 days ago,Houses_Property,33.953862,71.42923600000003,12,Khyber Pakhtunkhwa,Real Estate Bazar,Buy
Peshawar,"Hayatabad Phase 3, Hayatabad",24000000,5,5,1125,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/hayatabad_hayatabad_phase_3_beautiful_5_marla_house_for_sale_near_park_for_sale_near_basharat_market_phase_3_hayatabad-46000063-7617-1.html,Added: 3 days ago,Houses_Property,33.984257,71.455593,20,Khyber Pakhtunkhwa,Real Estate Bazar,Buy
Peshawar,"Hayatabad Phase 6, Hayatabad",65000000,8,6,2250,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/hayatabad_hayatabad_phase_6_beautiful_5m_house_north_open_untouch_brand_new_for_sale-46165591-7627-1.html,Added: 3 days ago,Houses_Property,33.955037,71.432805,24,Khyber Pakhtunkhwa,Real Estate Bazar,Buy
Peshawar,"Officers Garden Colony, Warsak Road",31500000,7,6,1575,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/warsak_road_officers_garden_colony_7_marla_fresh_house_officer_garden_colony_warsak_road-46947768-7655-1.html,Added: 6 days ago,Houses_Property,34.041103,71.532233,16,Khyber Pakhtunkhwa,Al Falah Real Estate & Builders,Buy
Peshawar,"Warsak Road, Peshawar",8000000,4,4,562,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/peshawar_warsak_road_2_5_marla_beautiful_fresh_home_available_for_sale_in_ashiq_abad_warsak_road_peshawar-46806219-1000-1.html,Added: 1 week ago,Houses_Property,34.02731300000001,71.53440499999999,18,Khyber Pakhtunkhwa,Dream Line Real Estate Consultant,Buy
Peshawar,"Warsak Road, Peshawar",13500000,6,6,1125,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/peshawar_warsak_road_5_marla_beautiful_newly_constructed_fresh_home_available_for_sale_in_ali_vilas_warsak_road_peshawar-47509522-1000-1.html,Added: 1 week ago,Houses_Property,34.027313,71.534405,9,Khyber Pakhtunkhwa,Dream Line Real Estate Consultant,Buy
Peshawar,"Askari 6, Peshawar",50000000,4,4,2250,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/peshawar_askari_6_10_marla_new_house_for_sale-45854838-9275-1.html,Added: 1 week ago,Houses_Property,34.024254,71.454409,5,Khyber Pakhtunkhwa,Behram Estates,Buy
Peshawar,"Askari 6, Peshawar",25000000,2,2,2092,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/peshawar_askari_6_2100sqft_flat_for_sale-45855249-9275-1.html,Added: 1 week ago,Flats_Apartments,34.024254,71.454409,11,Khyber Pakhtunkhwa,Behram Estates,Buy
Peshawar,"Hayatabad Phase 6 - F10, Hayatabad Phase 6",22500000,5,5,1125,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f10_5_marla_home_for_sell_in_phase6_f10_hayatabad_peshawar_front_me_7marla_hi_near_bangash_park-47545599-15038-1.html,Added: 2 weeks ago,Houses_Property,33.955909,71.421969,10,Khyber Pakhtunkhwa,Muhammad Associate & Builders,Buy
Peshawar,"Arbab Sabz Ali Khan Town, Warsak Road",12500000,4,4,1350,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/warsak_road_arbab_sabz_ali_khan_town_6_marla_house_for_sale_sabz_ali_twon_warsak_road_peshawar-47097148-10222-1.html,Added: 2 weeks ago,Houses_Property,34.039716,71.524271,16,Khyber Pakhtunkhwa,Hafeez Marketing (Pvt. ) Ltd,Buy
Peshawar,"Warsak Road, Peshawar",13500000,6,6,1125,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/peshawar_warsak_road_a_good_option_for_sale_is_the_house_available_in_warsak_road_in_warsak_road-46949571-1000-1.html,Added: 3 weeks ago,Houses_Property,34.027313,71.534405,12,Khyber Pakhtunkhwa,Al Falah Real Estate & Builders,Buy
Peshawar,"Sufiyan Garden, Warsak Road",17000000,6,6,1125,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/warsak_road_sufiyan_garden_5_marla_fresh_house_for_sale_at_sufian_garden_warsak_road-47070266-19313-1.html,Added: 3 weeks ago,Houses_Property,34.053571,71.511746,22,Khyber Pakhtunkhwa,Al Falah Real Estate & Builders,Buy
Peshawar,"Sufiyan Garden, Warsak Road",39000000,6,6,2250,1 kanal house for sale in hayatabad,https://www.zameen.com/Property/warsak_road_sufiyan_garden_10_marla_fresh_house_for_sale_at_sufian_garden-46947530-19313-1.html,Added: 3 weeks ago,Houses_Property,34.053571,71.511746,35,Khyber Pakhtunkhwa,Al Falah Real Estate & Builders,Buy
Peshawar,"Sufiyan Garden, Warsak Road",20000000,6,6,1125,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/warsak_road_sufiyan_garden_house_is_available_for_sale_in_sufiyan_garden-46398584-19313-1.html,Added: 3 weeks ago,Houses_Property,34.053571,71.511746,26,Khyber Pakhtunkhwa,Land Zone Associates Real Estate & Builders,Buy
Peshawar,"Hayatabad, Peshawar",105000000,7,6,9000,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/peshawar_hayatabad_2_kanal_house_for_sale_phase_2_sector_j1-47299911-394-1.html,Added: 3 weeks ago,Houses_Property,33.98001336117822,71.44207239527606,7,Khyber Pakhtunkhwa,Turangzai Property & Builders,Buy
Peshawar,"Hayatabad Phase 6 - F8, Hayatabad Phase 6",35000000,8,0,1125,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f8_beautiful_untouched_house-47411908-7634-1.html,Added: 3 weeks ago,Houses_Property,33.951121,71.429665,5,Khyber Pakhtunkhwa,BLUE REEF REAL ESTATE,Buy
Peshawar,"Hayatabad Phase 6 - F6, Hayatabad Phase 6",32500000,8,0,1125,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f6_untouched_beautiful_house-47411856-7632-1.html,Added: 3 weeks ago,Houses_Property,33.957778,71.429157,9,Khyber Pakhtunkhwa,BLUE REEF REAL ESTATE,Buy
Peshawar,"Hayatabad Phase 7, Hayatabad",85000000,10,0,4500,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/hayatabad_hayatabad_phase_7_beautiful_neat_and_clean_house-47411724-8534-1.html,Added: 3 weeks ago,Houses_Property,33.964041,71.42128,10,Khyber Pakhtunkhwa,BLUE REEF REAL ESTATE,Buy
Peshawar,"Hayatabad Phase 1, Hayatabad",120000000,10,6,10350,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/hayatabad_hayatabad_phase_1_ideal_house_for_big_family_three_separate_houses_of_15marla_each_on_one_plot_in_d5-47359966-7597-1.html,Added: 4 weeks ago,Houses_Property,33.97747824606802,71.42633807207008,24,Khyber Pakhtunkhwa,"Arid Saud, Wajid, Sajjad",Buy
Peshawar,"Hayatabad Phase 6, Hayatabad",150000000,8,0,9000,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/hayatabad_hayatabad_phase_6_9000_square_feet_house_for_sale_in_beautiful_hayatabad_phase_6-46995878-7627-1.html,Added: 4 weeks ago,Houses_Property,33.955037,71.432805,19,Khyber Pakhtunkhwa,Linkers Real Estate & Builders,Buy
Peshawar,"Hayatabad Phase 2 - H1, Hayatabad Phase 2",92000000,6,6,4500,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/hayatabad_phase_2_hayatabad_phase_2_-_h1_corner_1_kanal_double_story_house_h1_phase_2_hayatabad-47310476-7607-1.html,Added: 4 weeks ago,Houses_Property,33.966819,71.443913,21,Khyber Pakhtunkhwa,,Buy
Peshawar,"Warsak Road, Peshawar",17000000,6,6,1125,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/peshawar_warsak_road_5_marla_fresh_house-47048451-1000-1.html,Added: 4 weeks ago,Houses_Property,34.027313,71.534405,22,Khyber Pakhtunkhwa,Star Landmark Real Estate Consultant & Builder,Buy
Peshawar,"Warsak Road, Peshawar",13000000,4,4,1125,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/peshawar_warsak_road_5_marla_fresh_house-47287493-1000-1.html,Added: 4 weeks ago,Houses_Property,34.027313,71.534405,16,Khyber Pakhtunkhwa,Star Landmark Real Estate Consultant & Builder,Buy
Peshawar,"Al Haram Model Town, Peshawar",13000000,5,5,675,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/peshawar_al_haram_model_town_3_marla_house_for_sale_al_hamar_town_peshawar-46431308-9044-1.html,Added: 1 month ago,Houses_Property,33.973095,71.455314,19,Khyber Pakhtunkhwa,Arch Properties,Buy
Peshawar,"Warsak Road, Peshawar",11000000,4,4,788,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/peshawar_warsak_road_3_5_marla_beautiful_house_for_sale_at_warsak_road_sabz_ali_town_peshawar-47074314-1000-1.html,Added: 1 month ago,Houses_Property,34.027313,71.534405,34,Khyber Pakhtunkhwa,Al Madina Al Monawara Real Estate and Builders,Buy
Peshawar,"Regi Model Town Phase 4, Regi Model Town",40000000,9,0,2250,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_4_10_marla_luxury_house_for_sale-46624224-17014-1.html,Added: 1 month ago,Houses_Property,34.03989448,71.41872063,18,Khyber Pakhtunkhwa,Noms Enterprises Company,Buy
Peshawar,"Warsak Road, Peshawar",33000000,7,6,1575,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/peshawar_warsak_road_7_marla_beautiful_luxury_house_for_sale_warsak_road_officer_garden-47073942-1000-1.html,Added: 1 month ago,Houses_Property,34.027313,71.534405,31,Khyber Pakhtunkhwa,Al Madina Al Monawara Real Estate and Builders,Buy
Peshawar,"Warsak Road, Peshawar",16000000,6,6,1350,House Is Available For Sale In Sufiyan Garden,https://www.zameen.com/Property/peshawar_warsak_road_6_marla_double_storey_house_for_sale_in_sabz_ali_town_warsak_road_peshawar-46883604-1000-1.html,Added: 1 month ago,Houses_Property,34.0273,71.5344,17,Khyber Pakhtunkhwa,United Real Estate,Buy
