city,location,price,bedrooms,baths,size,title,page_url,date_added,property_type,latitude,longitude,number_of_photos,province,agency,purpose
Murree,"Dream Valley View Apartment, Bhurban",18600000,2,2,1170,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/bhurban_dream_valley_view_apartment_two_bed_luxury_apartment_for_sale_in_muree_near_pc_bhurban-47583063-12581-1.html,Added: 1 week ago,Flats_Apartments,33.959528,73.45502,6,Punjab,Mian Associate & Builders,Buy
Murree,"GPO Chowk, Murree",21200000,1,1,810,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_gpo_chowk_affordable_1-bedroom_apartments_at_rockery_5_murree_available_now-47311390-10562-1.html,Added: 2 weeks ago,Flats_Apartments,33.907432,73.394431,9,Punjab,Ibrahim Estate & Builders,Buy
Murree,"Patriata, New Murree",28000000,2,2,990,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/new_murree_patriata_unveiling_signature_resort_s_most_prestigious_and_exclusive_villas_by_j7_group-46252239-10459-1.html,Added: 2 weeks ago,Houses_Property,33.874095,73.456973,11,Punjab,Signature Residence,Buy
Murree,"Patriata, New Murree",21000000,0,1,742,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/new_murree_patriata_our_studio_apartments_offer_a_luxurious_and_rejuvenating_experience_combining_the_tranquility_of_nature_with_the_comfort_of_5-star_amenities-46678755-10459-1.html,Added: 2 weeks ago,Flats_Apartments,33.874095,73.456973,8,Punjab,Signature Residence,Buy
Murree,"Bhurban, Murree",5000000,0,1,248,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_bhurban_book_your_apartment_now_in_burbhan_murree_on_installments-44251621-380-1.html,Added: 1 day ago,Flats_Apartments,33.955321,73.45243,5,Punjab,Elaan Marketing,Buy
Murree,"Murree Expressway, Murree",4400000,1,1,315,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_murree_expressway_1_bed_apartment_with_tv_lounge_available_on_18_months_installments_on_main_murree_express_way_near_gloria_jeans_coffee_and_mcdonald-38840929-10458-1.html,Added: 1 day ago,Flats_Apartments,33.891226,73.407681,24,Punjab,ASCO PROPERTIES ( PVT) LTD,Buy
Murree,"Bhurban, Murree",40000000,5,5,2250,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_bhurban_10_marla_house_near_pc_bhurban_for_sale-47682772-380-1.html,Added: 2 days ago,Houses_Property,33.955321,73.45243,17,Punjab,Saad Rafique Associates,Buy
Murree,"Bhurban, Murree",4653000,1,1,428,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_bhurban_studio_apartment_is_available_on_easy_installments_swiss_suits_bhurban_murree-46194428-380-1.html,Added: 4 days ago,Flats_Apartments,33.955321,73.45243,11,Punjab,Elaan Marketing,Buy
Murree,"Bhurban, Murree",14500000,2,2,1192,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_bhurban_fully_furnished_two_bedroom_apartment_-_high_roi_-_near_pc_bhurban-46176142-380-1.html,Added: 1 week ago,Flats_Apartments,33.955321,73.45243,10,Punjab,SS MARKETING,Buy
Murree,"Patriata, New Murree",9306000,1,1,428,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/new_murree_patriata_423_sqft_cottage_for_sale_in_holiday_country_club_murree_in_new_patriata_murree-46917532-10459-1.html,Added: 1 day ago,Flats_Apartments,33.874095,73.456973,5,Punjab,U QADO Real Estate Advisor,Buy
Murree,"Lawrence College Road, Murree",9900000,3,3,1642,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_lawrence_college_road_flat_for_sale_in_muree-47622185-5837-1.html,Added: 1 day ago,Flats_Apartments,33.892576,73.383454,9,Punjab,I Stone Marketing & Builders,Buy
Murree,"Patriata, New Murree",9000000,2,2,1800,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/new_murree_patriata_8_marla_house_for_sale_in_patriata_murree_ready_to_move-47686144-10459-1.html,Added: 1 day ago,Houses_Property,33.874095,73.456973,25,Punjab,Madina Builders And Associates,Buy
Murree,"Murree Expressway, Murree",2690000,0,1,248,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_murree_expressway_studio_apartment_on_cash_and_easy_installments_-_pine_apartments_murree_-_lakot_murree_expressway_-_asco_properties-45021811-10458-1.html,Added: 1 day ago,Flats_Apartments,33.891226,73.407681,13,Punjab,ASCO PROPERTIES ( PVT) LTD,Buy
Murree,"Hall Road, Murree",16500000,2,2,788,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_hall_road_flat_for_sale-46568777-10543-1.html,Added: 2 days ago,Flats_Apartments,33.912126,73.402635,20,Punjab,Bakhtawar Enterprises Pvt. LTD,Buy
Murree,"Murree Expressway, Murree",10500000,1,1,562,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_murree_expressway_01_bed_apartment_for_sale_in_casablanca_premium_apartments_at_muree_just_03_km_short_from_gloria_jeans_and_10_minutes_drive_to_muree_mall_road-46455498-10458-1.html,Added: 3 days ago,Flats_Apartments,33.891226,73.407681,6,Punjab,Tanveer Associates,Buy
Murree,"Murree Expressway, Murree",15000000,1,1,765,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_murree_expressway_770_square_feet_flat_for_sale_in_rs_15_015_000_only-46622691-10458-1.html,Added: 3 days ago,Flats_Apartments,33.891226,73.407681,7,Punjab,Tanveer Associates,Buy
Murree,"Bansra Gali, Murree",12000000,2,2,990,Most Beautiful Veiw & Much More,https://www.zameen.com/Property/murree_bansra_gali_1000_sq_ft_fully_furnished_apartment_in_bansra_gali_murree-47633394-347-1.html,Added: 4 days ago,Flats_Apartments,33.905827,73.371885,6,Punjab,RAJPOOT ENTERPRISES,Buy
Murree,"Patriata, New Murree",25200000,1,1,900,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/new_murree_patriata_experience_elevated_living_luxurious_mountain-view_apartments_at_signature_resort_by_j7_group-46966556-10459-1.html,Added: 2 weeks ago,Flats_Apartments,33.874095,73.456973,5,Punjab,Signature Residence,Buy
Murree,"Patriata, New Murree",21000000,2,2,742,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/new_murree_patriata_mountain_view_bliss_at_holiday_country_club_luxurious_2-bed_cottage_by_j7_group-46387132-10459-1.html,Added: 3 weeks ago,Flats_Apartments,33.8741,73.457,11,Punjab,Signature Residence,Buy
Murree,"New Murree, Murree",15700000,1,1,562,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_new_murree_brand_new_cottage_in_murree-45483688-1303-1.html,Added: 3 weeks ago,Houses_Property,33.8754,73.4553,6,Punjab,Signature Residence,Buy
Murree,"Ayubia Road, Murree",7525000,1,1,428,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_ayubia_road_luxury_apartments_available_on_affordable_price-47166568-5829-1.html,Added: 4 weeks ago,Flats_Apartments,33.91888,73.398221,15,Punjab,Islamabad Square,Buy
Murree,"Bhurban Apartments, Bhurban",10500000,0,0,652,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/bhurban_bhurban_apartments_one_bed_beautiful_penthouse_in_the_heart_of_bhurban_safest_areas_for_families-47456564-8571-1.html,Added: 3 weeks ago,Penthouse,33.958095,73.461108,7,Punjab,Harmain Real Estate & Builders,Buy
Murree,"Dream Valley View Apartment, Bhurban",9872000,1,1,608,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/bhurban_dream_valley_view_apartment_one_bed_luxury_apartment_for_sale_on_installment_in_muree_near_pc_bhurban-47594425-12581-1.html,Added: 1 week ago,Flats_Apartments,33.959528,73.45502,6,Punjab,Mian Associate & Builders,Buy
Murree,"Murree City, Murree",9500000,2,2,495,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_murree_city_reserve_a_house_now_in_murree_city-47396268-564-1.html,Added: 2 weeks ago,Houses_Property,33.90613,73.394153,0,Punjab,IMC Estate,Buy
Murree,"Kashmir Road, Murree",2500000,0,1,292,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_kashmir_road_beautiful_location_one_bed_apartment_for_sale-43930517-5835-1.html,Added: 2 weeks ago,Flats_Apartments,33.915595,73.392609,0,Punjab,Zamil Real Estate,Buy
Murree,"Jhika Gali, Murree",11000000,2,2,1035,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_jhika_gali_luxury_flat_is_available-46969418-11140-1.html,Added: 4 days ago,Flats_Apartments,33.915467,73.41628,23,Punjab,Faisal Quershi Marketing Real Estate,Buy
Murree,"Pindi Point, Murree",180000000,4,4,11250,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_pindi_point_2_kanal_10_marla_the_most_beautiful_house_on_the_top_hill_of_pindi_point_peaceful_and_secure_area_ideal_location_for_peaceful_and_privacy_living_with_beautiful_view_of_hills_4_bed_room_4_bath_dawning_dinning_kids_play_area_huge_car_parking-46413029-705-1.html,Added: 6 days ago,Houses_Property,33.894589,73.378991,10,Punjab,Gateway Properties,Buy
Murree,"Kashmir Point, Murree",90000000,5,6,1912,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_kashmir_point_ideal_summer_getaway_house_with_5_bedrooms-45979876-565-1.html,Added: 2 weeks ago,Houses_Property,33.911383,73.402594,5,Punjab,Khozam International Trade Links,Buy
Murree,"Lower Bazar Road, Murree",15500000,5,5,450,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_lower_bazar_road_5_one_bedrooms_flats_building_for_sale_near_mall_road_murree-46054269-13466-1.html,Added: 5 days ago,Flats_Apartments,33.905008,73.397605,7,Punjab,Husnain Real Estate Consultants,Buy
Murree,"Angoori Road, Murree",27500000,5,6,4500,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_angoori_road_1kanal_house_main_angoori_road_muree-47161147-12797-1.html,Added: 5 days ago,Houses_Property,33.830876,73.406149,24,Punjab,Garrison Property Consultants & Builders,Buy
Murree,"Gharial Camp, Murree",12500000,2,2,900,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_gharial_camp_two_bed_beautiful_apartment_in_murree-47264791-10888-1.html,Added: 6 days ago,Flats_Apartments,33.927141,73.442874,7,Punjab,Jaaidad Estate,Buy
Murree,"Gharial Camp, Murree",150000000,4,3,9450,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_gharial_camp_2_1_kanal_house_up_for_sale_in_gharial_camp-46056808-10888-1.html,Added: 6 days ago,Houses_Property,33.927141,73.442874,48,Punjab,Land Links,Buy
Murree,"Bhurban, Murree",12200000,0,1,540,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_bhurban_mayfair_heights_burban_flat_for_sale-47194022-380-1.html,Added: 1 week ago,Flats_Apartments,33.955321,73.45243,6,Punjab,AA Marketing,Buy
Murree,"Murree Improvement Trust Colony, Murree",16000000,0,0,1305,"""Experience Elevated Living: Luxurious Mountain-View Apartments at Signature Resort by J7 Group!""",https://www.zameen.com/Property/murree_murree_improvement_trust_colony_beautiful_flat_for_sale_in_murree-45912617-9898-1.html,Added: 1 week ago,Flats_Apartments,33.906441,73.404184,11,Punjab,Qasim Builders & Property Center,Buy
Murree,"Kashmir Point, Murree",12200000,1,1,562,one Bed apartment for sale,https://www.zameen.com/Property/murree_kashmir_point_one_bed_apartment_for_sale-47491868-565-1.html,Added: 2 weeks ago,Flats_Apartments,33.911383,73.402594,8,Punjab,Par Marketing Consultants & Builders,Buy
Murree,"Ayubia Road, Murree",4025000,0,1,360,one Bed apartment for sale,https://www.zameen.com/Property/murree_ayubia_road_flat_for_sale_in_kuza_gali_murree_flat_for_sale_in_ayubia_flat_for_sale_in_glayat-46856859-5829-1.html,Added: 1 day ago,Flats_Apartments,33.91888,73.398221,3,Punjab,Elaan Marketing,Buy
Murree,"Lower Bazar Road, Murree",15500000,5,5,382,one Bed apartment for sale,https://www.zameen.com/Property/murree_lower_bazar_road_5_one_bedrooms_flats_for_sale_in_murree_nearmall_road-46795500-13466-1.html,Added: 2 days ago,Flats_Apartments,33.905008,73.397605,1,Punjab,Husnain Real Estate Consultants,Buy
Murree,"Ayubia Road, Murree",4025000,0,1,360,one Bed apartment for sale,https://www.zameen.com/Property/murree_ayubia_road_flat_for_sale_on_ayubia_road_apartment_for_sale_in_galyat_apartment_for_sale_in_murree-46857493-5829-1.html,Added: 2 weeks ago,Flats_Apartments,33.91888,73.398221,3,Punjab,Elaan Marketing,Buy
Murree,"Bhurban, Murree",45000000,6,6,2025,one Bed apartment for sale,https://www.zameen.com/Property/murree_bhurban_stunning_2025_square_feet_house_in_bhurban_available-46712509-380-1.html,Added: 3 weeks ago,Houses_Property,33.955321,73.45243,0,Punjab,HSA BUILDERS & DEVELOPERS PVT LTD,Buy
Murree,"Jhika Gali, Murree",40000000,2,2,2002,one Bed apartment for sale,https://www.zameen.com/Property/murree_jhika_gali_luxury_two_bedroom_service_apartment_fully_furnished_ready_to_move_in_2012_sq_ft-46135174-11140-1.html,Added: 2 weeks ago,Flats_Apartments,33.915467,73.41628,22,Punjab,SS MARKETING,Buy
Murree,"Bhurban, Murree",3381000,1,1,248,one Bed apartment for sale,https://www.zameen.com/Property/murree_bhurban_one_bedroom_apartment_for_sale_in_murree_flat_for_sale_in_hills_of_bhurbhan_murree_apartment_on_instalments_in_murree_the_swiss_suites_-_bhurbhan_murree-46025646-380-1.html,Added: 2 weeks ago,Flats_Apartments,33.955321,73.45243,7,Punjab,Elaan Marketing,Buy
Murree,"Mall Road, Murree",12500000,2,2,855,one Bed apartment for sale,https://www.zameen.com/Property/murree_mall_road_most_beautiful_view_and_much_more_apartment-47538471-704-1.html,Added: 2 weeks ago,Flats_Apartments,33.905253,73.392131,5,Punjab,Regency Marketing,Buy
Murree,"Bhurban, Murree",19100000,3,2,1372,one Bed apartment for sale,https://www.zameen.com/Property/murree_bhurban_real_estate_proximity_to_schools_hospitals_new_construction_luxury_property_modern_amenities_hotel_service_apartments-46172899-380-1.html,Added: 2 weeks ago,Flats_Apartments,33.955321,73.45243,6,Punjab,Elaan Marketing,Buy
Murree,"Ayubia Road, Murree",4025000,1,1,360,one Bed apartment for sale,https://www.zameen.com/Property/murree_ayubia_road_1_bed_service_flat_for_sale-39269842-5829-1.html,Added: 2 weeks ago,Flats_Apartments,33.9189,73.3982,5,Punjab,Elaan Marketing,Buy
Murree,"Abbottabad Road, Murree",7828000,1,1,495,one Bed apartment for sale,https://www.zameen.com/Property/murree_abbottabad_road_studio_1_bed_2bed_residential_furnished_service_apartments_are_available_in_nathia_gali_muree-46881318-10231-1.html,Added: 2 weeks ago,Flats_Apartments,33.922675,73.397324,17,Punjab,Elaan Marketing,Buy
Murree,"Patriata, New Murree",22000000,5,5,1125,one Bed apartment for sale,https://www.zameen.com/Property/new_murree_patriata_5_marla_luxury_house_in_patreyata_nearest_chair_lift-45659871-10459-1.html,Added: 3 weeks ago,Houses_Property,33.874095,73.456973,23,Punjab,Muhammadi Property Dealer,Buy
Murree,"Kuldana Road, Murree",24500000,2,2,2250,one Bed apartment for sale,https://www.zameen.com/Property/murree_kuldana_road_10_marla_hot_location_house_for_sale_at_best_location_in_muree-46543523-9791-1.html,Added: 3 weeks ago,Houses_Property,33.913696,73.397977,30,Punjab,Syed Real Estate & Builders,Buy
Murree,"New Murree, Murree",13500000,2,1,742,one Bed apartment for sale,https://www.zameen.com/Property/murree_new_murree_fully_furnished_cozy_cottages_with_mountainous_view_in_new_murree-46216327-1303-1.html,Added: 3 weeks ago,Houses_Property,33.875351,73.455294,10,Punjab,Signature Residence,Buy
Murree,"New Murree, Murree",6300000,0,1,292,one Bed apartment for sale,https://www.zameen.com/Property/murree_new_murree_300_square_feet_house_for_sale_in_new_murree-46244104-1303-1.html,Added: 3 weeks ago,Houses_Property,33.875351,73.455294,9,Punjab,Signature Residence,Buy
Murree,"New Murree, Murree",9072000,1,1,428,one Bed apartment for sale,https://www.zameen.com/Property/murree_new_murree_luxury_cottages_in_new_murree-46468992-1303-1.html,Added: 3 weeks ago,Houses_Property,33.875351,73.455294,11,Punjab,Signature Residence,Buy
Murree,"New Murree, Murree",18800000,1,1,742,one Bed apartment for sale,https://www.zameen.com/Property/murree_new_murree_luxurious_apartment_in_the_heart_of_murree-46584055-1303-1.html,Added: 3 weeks ago,Flats_Apartments,33.875351,73.455294,6,Punjab,Signature Residence,Buy
Murree,"Patriata, New Murree",25000000,3,4,1575,one Bed apartment for sale,https://www.zameen.com/Property/new_murree_patriata_hill_house_with_panoramic_views_and_safe_environment-47380630-10459-1.html,Added: 4 weeks ago,Houses_Property,33.874095,73.456973,7,Punjab,,Buy
Murree,"Kuldana Road, Murree",13800000,3,3,1598,one Bed apartment for sale,https://www.zameen.com/Property/murree_kuldana_road_1600_sqft_gorgeous_family_cottage-46476577-9791-1.html,Added: 4 weeks ago,Flats_Apartments,33.91369599999999,73.39797699999997,29,Punjab,Jahan Numa Estate,Buy
Murree,"Upper Jhika Gali Road, Murree",13000000,3,3,1305,one Bed apartment for sale,https://www.zameen.com/Property/murree_upper_jhika_gali_road_furnished_apartment_for_sale_in_upper_chika_gali_road-46857846-5842-1.html,Added: 4 weeks ago,Flats_Apartments,33.910332999999994,73.40294099999994,13,Punjab,Meraj Property Advisor,Buy
Murree,"Bhurban, Murree",4437000,1,1,382,one Bed apartment for sale,https://www.zameen.com/Property/murree_bhurban_one_bedroom_apartment_available_for_sale_in_bhurban_murree_apartment_for_sale_in_bhurban_apartment_for_sale_in_murree-45588717-380-1.html,Added: 4 weeks ago,Flats_Apartments,33.955321,73.45243,5,Punjab,Usman Real Estate & Builders,Buy
Murree,"Bhurban, Murree",8284000,2,2,698,one Bed apartment for sale,https://www.zameen.com/Property/murree_bhurban_two_bedroom_apartment_for_sale_in_bhurbhan_murree_two_bedroom_apartment_for_sale_in_burban_murree_flat_for_sale_in_burbhan_murree-45906385-380-1.html,Added: 4 weeks ago,Flats_Apartments,33.955321,73.45243,6,Punjab,Usman Real Estate & Builders,Buy
Murree,"Snow Pines, Murree Expressway",33000000,2,2,1800,one Bed apartment for sale,https://www.zameen.com/Property/murree_expressway_snow_pines_signature_chalet_is_avialable_for_sale-47262083-17248-1.html,Added: 1 month ago,Houses_Property,33.89604354255277,73.41440197567233,5,Punjab,Countree Concepts PVT LTD,Buy
Murree,"Snow Pines, Murree Expressway",27100000,2,2,1800,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_expressway_snow_pines_premium_chalet_is_avialable_for_sale-47262057-17248-1.html,Added: 1 month ago,Houses_Property,33.89604354255277,73.41440197567233,5,Punjab,Countree Concepts PVT LTD,Buy
Murree,"Snow Pines, Murree Expressway",23100000,2,2,1350,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_expressway_snow_pines_designer_cottage_is_avialable_for_sale-47263138-17248-1.html,Added: 1 month ago,Houses_Property,33.89604354255277,73.41440197567233,5,Punjab,Countree Concepts PVT LTD,Buy
Murree,"Snow Pines, Murree Expressway",27100000,2,2,1800,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_expressway_snow_pines_premium_chalet_is_avialable_for_sale-47261990-17248-1.html,Added: 1 month ago,Houses_Property,33.89604354255277,73.41440197567233,5,Punjab,Countree Concepts PVT LTD,Buy
Murree,"Snow Pines, Murree Expressway",33000000,2,2,1800,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_expressway_snow_pines_signature_chalet_is_avialable_for_sale-47262106-17248-1.html,Added: 1 month ago,Houses_Property,33.89604354255277,73.41440197567233,5,Punjab,Countree Concepts PVT LTD,Buy
Murree,"Snow Pines, Murree Expressway",27100000,2,2,1800,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_expressway_snow_pines_premium_chalet_is_avialable_for_sale-47262042-17248-1.html,Added: 1 month ago,Houses_Property,33.89604354255277,73.41440197567233,5,Punjab,Countree Concepts PVT LTD,Buy
Murree,"Snow Pines, Murree Expressway",23100000,2,2,1350,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_expressway_snow_pines_designer_cottage_is_avialable_for_sale-47263142-17248-1.html,Added: 1 month ago,Houses_Property,33.89604354255277,73.41440197567233,5,Punjab,Countree Concepts PVT LTD,Buy
Murree,"New Murree, Murree",6300000,0,1,292,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_new_murree_cottages_in_new_murree-46233568-1303-1.html,Added: 1 month ago,Houses_Property,33.875351,73.455294,12,Punjab,Signature Residence,Buy
Murree,"Murree Expressway, Murree",70000000,7,5,13500,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_murree_expressway_beautiful_farm_house_for_sale_at_main_express_way_near_ramada_4_km_from_ramada_hotel-46785133-10458-1.html,Added: 1 month ago,Farm_Houses,33.891226,73.407681,17,Punjab,New Sethi Property Advisor,Buy
Murree,"Lawrence College Road, Murree",17200000,1,1,720,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_lawrence_college_road_fair-priced_718_square_feet_flat_available_in_lawrence_college_road-47177868-5837-1.html,Added: 1 month ago,Flats_Apartments,33.892576,73.383454,16,Punjab,Ibrahim Estate & Builders,Buy
Murree,"Lawrence College Road, Murree",10900000,0,1,472,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_lawrence_college_road_to_sale_you_can_find_spacious_flat_in_lawrence_college_road-47177872-5837-1.html,Added: 1 month ago,Flats_Apartments,33.892576,73.383454,16,Punjab,Ibrahim Estate & Builders,Buy
Murree,"Murree Expressway, Murree",10900000,0,1,472,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_murree_expressway_464_square_feet_flat_in_murree_expressway_is_available_for_sale-47177863-10458-1.html,Added: 1 month ago,Flats_Apartments,33.891226,73.407681,16,Punjab,Ibrahim Estate & Builders,Buy
Murree,"Lawrence College Road, Murree",20600000,2,2,855,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_lawrence_college_road_859_square_feet_flat_in_lawrence_college_road_is_available_for_sale-47177869-5837-1.html,Added: 1 month ago,Flats_Apartments,33.892576,73.383454,16,Punjab,Ibrahim Estate & Builders,Buy
Murree,"Lawrence College Road, Murree",12700000,1,1,540,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_lawrence_college_road_spacious_flat_is_available_for_sale_in_ideal_location_of_lawrence_college_road-47177875-5837-1.html,Added: 1 month ago,Flats_Apartments,33.892576,73.383454,16,Punjab,Ibrahim Estate & Builders,Buy
Murree,"New Murree, Murree",13800000,2,1,540,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_new_murree_house_for_sale_in_new_murree_new_murree-44208847-1303-1.html,Added: 1 month ago,Houses_Property,33.875351,73.455294,9,Punjab,Signature Residence,Buy
Murree,"Patriata, New Murree",13800000,2,1,540,Premium Chalet is avialable for sale,https://www.zameen.com/Property/new_murree_patriata_house_on_installment_in_murree-44868036-10459-1.html,Added: 1 month ago,Houses_Property,33.8741,73.457,5,Punjab,Signature Residence,Buy
Murree,"New Murree, Murree",18800000,2,2,742,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_new_murree_get_your_rental_cottage_in_murree_in_signature_resort_murree-43884512-1303-1.html,Added: 1 month ago,Houses_Property,33.8754,73.4553,8,Punjab,Signature Residence,Buy
Murree,"New Murree, Murree",8400000,2,2,292,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_new_murree_villas_in_murree_for_sale_in_new_murree_new_murree_is_available_under_rs_8_400_000-45387116-1303-1.html,Added: 1 month ago,Houses_Property,33.875351,73.455294,13,Punjab,Signature Residence,Buy
Murree,"New Murree, Murree",18900000,1,1,900,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_new_murree_luxury_apartments_in_the_heart_of_murree-46470544-1303-1.html,Added: 1 month ago,Flats_Apartments,33.875351,73.455294,10,Punjab,Signature Residence,Buy
Murree,"New Murree, Murree",39200000,2,2,1395,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_new_murree_2_bed_furnished_apartment_in_signature_resorts_murree_by_j7_group_on_2_years_payment_plan-44831791-1303-1.html,Added: 1 month ago,Flats_Apartments,33.8754,73.4553,18,Punjab,Signature Residence,Buy
Murree,"Patriata, New Murree",21000000,2,2,742,Premium Chalet is avialable for sale,https://www.zameen.com/Property/new_murree_patriata_2_bed_luxury_cottages_for_sale_in_murree_in_holiday_country_club-44869908-10459-1.html,Added: 1 month ago,Houses_Property,33.874095,73.456973,6,Punjab,Signature Residence,Buy
Murree,"Patriata, New Murree",72000000,2,2,1890,Premium Chalet is avialable for sale,https://www.zameen.com/Property/new_murree_patriata_signature_resorts_murree_by_j7_group_double_storey_2_bed_luxury_villa_for_sale-44870678-10459-1.html,Added: 1 month ago,Houses_Property,33.8741,73.457,29,Punjab,Signature Residence,Buy
Murree,"Patriata, New Murree",70000000,4,4,2498,Premium Chalet is avialable for sale,https://www.zameen.com/Property/new_murree_patriata_4_bed_cottage_in_new_murree_near_patriata_at_holiday_country_club_on_2_years_payment_plan-44971984-10459-1.html,Added: 1 month ago,Houses_Property,33.8741,73.457,21,Punjab,Signature Residence,Buy
Murree,"Bhurban, Murree",5742000,0,1,382,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_bhurban_1_2_bedroom_apartment_in_murree_bhurban-46895988-380-1.html,Added: 1 month ago,Flats_Apartments,33.955321,73.45243,9,Punjab,Elaan Marketing,Buy
Murree,"Ayubia Road, Murree",6800000,1,1,495,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_ayubia_road_murree_1_bed_apartment_is_available-44059743-5829-1.html,Added: 1 month ago,Flats_Apartments,33.91888,73.398221,6,Punjab,Elaan Marketing,Buy
Murree,"Ayubia Road, Murree",3450000,0,1,360,Premium Chalet is avialable for sale,https://www.zameen.com/Property/murree_ayubia_road_studio_apartment_on_installments_in_muree-45255097-5829-1.html,Added: 1 month ago,Flats_Apartments,33.91888,73.398221,10,Punjab,Elaan Marketing,Buy
Murree,"Bhurban, Murree",4437000,1,1,382,Swiss suit burban,https://www.zameen.com/Property/murree_bhurban_swiss_suit_burban-46228170-380-1.html,Added: 1 month ago,Flats_Apartments,33.955321,73.45243,9,Punjab,Elaan Marketing,Buy
Murree,"Bhurban, Murree",4710000,1,1,292,Swiss suit burban,https://www.zameen.com/Property/murree_bhurban_beautiful_apartment_in_murree_bhurban-46166453-380-1.html,Added: 1 month ago,Flats_Apartments,33.955321,73.45243,10,Punjab,Elaan Marketing,Buy
Murree,"Ayubia Road, Murree",6900000,1,1,495,Swiss suit burban,https://www.zameen.com/Property/murree_ayubia_road_beautiful_apartment_in_ayubia_murree-46180245-5829-1.html,Added: 1 month ago,Flats_Apartments,33.91888,73.398221,5,Punjab,Elaan Marketing,Buy
Murree,"New Murree, Murree",15700000,2,1,562,Swiss suit burban,https://www.zameen.com/Property/murree_new_murree_luxurious_cottage_in_holiday_country_club_murree_available_for_sale-44988376-1303-1.html,Added: 1 month ago,Houses_Property,33.875351,73.455294,15,Punjab,Signature Residence,Buy
